drawtime	alpharemove	copytime
8.660000	1.199000	2.269000
7.956000	1.361000	2.265000
8.295000	1.212000	2.115000
8.992000	1.196000	2.176000
10.079000	1.212000	2.855000
7.929000	1.457000	8.732000
8.368000	1.442000	2.585000
11.322000	1.557000	3.090000
12.448000	1.225000	2.458000
8.003000	0.850000	2.705000
7.656000	1.505000	2.243000
17.107000	1.493000	11.564000
8.944000	1.466000	6.884000
8.444000	1.205000	2.162000
6.504000	0.960000	2.971000
8.207000	0.990000	3.563000
7.826000	0.820000	2.110000
8.080000	0.845000	2.445000
7.703000	1.200000	2.918000
11.638000	1.466000	2.846000
14.273000	1.462000	2.064000
10.451000	1.474000	2.668000
7.796000	0.988000	5.445000
7.990000	1.292000	2.071000
13.113000	1.318000	2.073000
10.628000	1.276000	2.114000
8.278000	1.498000	2.404000
6.507000	1.473000	3.762000
11.230000	1.477000	2.448000
7.670000	0.979000	6.214000
7.565000	0.980000	2.198000
18.312000	0.981000	2.886000
9.437000	1.165000	2.468000
6.966000	1.495000	7.697000
8.010000	1.469000	2.102000
8.015000	1.458000	2.193000
7.703000	0.983000	2.647000
7.455000	0.865000	2.276000
8.297000	0.867000	2.203000
7.988000	0.871000	2.416000
7.920000	1.016000	2.218000
8.528000	1.464000	7.516000
7.761000	1.479000	2.774000
6.704000	1.185000	2.282000
10.093000	0.905000	2.925000
7.680000	0.822000	2.002000
12.686000	0.875000	2.290000
9.780000	0.842000	2.100000
8.333000	0.829000	2.265000
9.032000	1.204000	2.989000
11.386000	1.190000	2.638000
7.749000	1.021000	2.541000
7.885000	0.891000	2.195000
8.113000	0.841000	4.570000
7.694000	1.047974	3.013000
27.669001	1.492000	7.683000
7.990000	1.423000	6.815000
8.141000	1.447000	3.127000
6.459000	1.477000	3.436000
12.600000	1.462000	3.577000
13.305000	1.452000	3.026000
7.818000	1.473000	2.778000
8.466000	1.457000	2.129000
7.764000	1.450000	2.215000
7.844000	0.966000	2.774000
10.895000	0.956000	2.017000
8.535000	0.832000	2.675000
7.909000	0.947000	2.199000
13.840000	1.091000	2.199000
8.020000	1.061000	2.685000
7.926000	1.129000	2.164000
