recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
21.993000	0.204000	3.161000	0.671000	27.921000	35.815338	142.093246
26.505981	0.166000	2.674000	0.373000	31.193970	32.057480	117.652550
24.775999	0.157000	2.929000	0.378000	29.559000	33.830643	125.840965
25.014999	0.165000	2.974000	0.380000	29.600000	33.783783	124.808403
26.551001	0.188000	2.559000	0.416000	30.642000	32.634945	118.471024
25.997000	0.172000	2.780000	0.420000	30.299000	33.004391	121.202179
25.716999	0.224000	2.838000	0.426000	30.375000	32.921810	122.918556
25.440001	0.150000	2.848000	0.385000	30.195000	33.118065	120.405777
26.364000	0.149000	2.582000	0.336000	30.311001	32.991322	119.802711
25.582001	0.151000	2.853000	0.419000	30.070999	33.254631	122.237656
26.267000	0.335000	2.650000	0.596000	31.233999	32.016392	120.739830
25.032000	0.265000	3.136000	0.499000	30.459999	32.829941	124.624748
26.840000	0.250000	3.142000	0.479000	32.019001	31.231455	116.836571
21.631001	0.332000	3.155000	0.553000	28.750000	34.782608	135.476685
21.031000	0.401000	6.421000	0.555000	31.636000	31.609558	140.273972
22.402000	0.260000	3.114000	0.472000	27.950001	35.778175	143.669891
21.294001	0.203000	3.159000	0.353000	26.451000	37.805756	147.894470
22.649000	0.198000	3.145000	0.398000	27.358999	36.551044	138.091751
24.337999	0.184000	3.148000	0.368000	29.714001	33.654167	129.980499
